target_id	length	eff_length	est_counts	tpm
ENSMUST00000129827	1653	1441.82	4.01051	0.0507517
ENSMUST00000133365	931	719.87	4.86884	0.123405
ENSMUST00000111095	521	311.535	255	14.9347
ENSMUST00000057037	6930	6718.82	2728	7.40822
ENSMUST00000154513	3229	3017.82	1.10951e-05	6.70811e-08
ENSMUST00000017946	3165	2953.82	3614.56	22.3272
ENSMUST00000142733	1783	1571.82	166.469	1.93238
ENSMUST00000147201	835	623.87	14.9076	0.435989
ENSMUST00000107295	3179	2967.82	1844.06	11.3371
ENSMUST00000163602	1559	1347.82	225.704	3.05541
ENSMUST00000063879	1645	1433.82	55.1922	0.702336
ENSMUST00000166804	1566	1354.82	0	0
ENSMUST00000165233	622	411.311	8.10357	0.359475
ENSMUST00000035672	6277	6065.82	66	0.198526
ENSMUST00000046276	1710	1498.82	161	1.95992
ENSMUST00000031104	4146	3934.82	7214	33.4513
ENSMUST00000092849	4560	4348.82	19.5842	0.082167
ENSMUST00000172609	2901	2689.82	485.934	3.29622
ENSMUST00000080461	3056	2844.82	20.7123	0.132842
ENSMUST00000173347	3631	3419.82	7.28056	0.038844
ENSMUST00000173727	3636	3424.82	0	0
ENSMUST00000173009	1785	1573.82	0	0
ENSMUST00000131537	1782	1570.82	142.052	1.64999
ENSMUST00000173722	5797	5585.82	5310.74	17.3472
ENSMUST00000155818	720	508.978	62.164	2.22845
ENSMUST00000154887	599	388.517	219.353	10.3014
ENSMUST00000172837	793	581.91	17.5792	0.551197
ENSMUST00000021039	5957	5745.82	594.478	1.88776
ENSMUST00000058280	1853	1641.82	6.47818	0.0719929
ENSMUST00000133318	765	553.91	0	0
ENSMUST00000142514	1392	1180.82	46.7313	0.722082
ENSMUST00000131789	549	339.015	0	0
ENSMUST00000142575	878	666.87	3.19853	0.0875129
ENSMUST00000130839	754	542.91	0	0
ENSMUST00000131040	780	568.91	0	0
ENSMUST00000122876	591	380.517	68.5447	3.28672
ENSMUST00000079869	5886	5674.82	1911.72	6.14658
ENSMUST00000148425	397	193.972	2.59836	0.244413
ENSMUST00000127331	574	363.589	31.2998	1.5707
ENSMUST00000090678	2401	2189.82	1710.64	14.2532
ENSMUST00000114913	7007	6795.82	267	0.716856
ENSMUST00000140224	2240	2028.82	2.06344	0.0185571
ENSMUST00000082130	2767	2555.82	26.9687	0.192527
ENSMUST00000127470	2234	2022.82	129.065	1.16416
ENSMUST00000028759	3080	2868.82	126.523	0.804692
ENSMUST00000134295	2299	2087.82	488.379	4.26802
ENSMUST00000182203	2232	2020.82	0	0
ENSMUST00000034713	4531	4319.82	36956.8	156.096
ENSMUST00000046972	6134	5922.82	2043.6	6.2955
ENSMUST00000091920	6266	6054.82	4307.4	12.98
ENSMUST00000076258	2590	2378.82	700.224	5.37078
ENSMUST00000140761	2625	2413.82	1212.49	9.16509
ENSMUST00000136431	680	469.169	455.227	17.7036
ENSMUST00000150731	700	489.107	320.925	11.9719
ENSMUST00000152359	444	237.173	4.13029	0.317745
ENSMUST00000162875	4634	4422.82	54.7019	0.225666
ENSMUST00000160023	2538	2326.82	35.2981	0.27679
ENSMUST00000160589	788	576.91	0	0
ENSMUST00000037726	3416	3204.82	671.428	3.82259
ENSMUST00000143189	3274	3062.82	128.191	0.763659
ENSMUST00000126867	2952	2740.82	12.6716	0.0843551
ENSMUST00000148661	2719	2507.82	0	0
ENSMUST00000126494	1054	842.822	26.817	0.580546
ENSMUST00000125900	2853	2641.82	47.3019	0.326691
ENSMUST00000135917	2237	2025.82	3.2219	0.0290184
ENSMUST00000128969	842	630.87	7.21979	0.208808
ENSMUST00000153496	466	258.006	0	0
ENSMUST00000141478	395	192.253	1.04029	0.0987288
ENSMUST00000165810	2337	2125.82	48	0.411981
ENSMUST00000033004	5092	4880.82	102	0.381302
ENSMUST00000030043	1582	1370.82	2.87293	0.0382389
ENSMUST00000107415	8826	8614.82	85.36	0.180788
ENSMUST00000151324	144	28.8435	0	0
ENSMUST00000064814	2868	2656.82	3.96239	0.0272118
ENSMUST00000000574	2370	2158.82	403.718	3.41212
ENSMUST00000164730	1219	1007.82	0	0
ENSMUST00000146416	379	178.003	4.84006	0.496117
ENSMUST00000050069	2949	2737.82	1960.83	13.0677
ENSMUST00000138008	832	620.87	16.2469	0.477456
ENSMUST00000069128	3069	2857.82	996.315	6.36098
ENSMUST00000022053	2267	2055.82	5145	45.6628
ENSMUST00000109896	5093	4881.82	4915.12	18.3702
ENSMUST00000150036	541	331.123	352.829	19.4419
ENSMUST00000124135	924	712.87	8.55197	0.218886
ENSMUST00000147293	921	709.87	93.312	2.3984
ENSMUST00000150595	768	556.91	1.35699	0.0444583
ENSMUST00000149268	757	545.91	23.6034	0.788889
ENSMUST00000128564	696	485.107	2.23965	0.0842374
ENSMUST00000149979	617	406.338	0	0
ENSMUST00000128627	658	447.227	0	0
ENSMUST00000156731	548	338.037	14.0787	0.759907
ENSMUST00000099974	2604	2392.82	129.449	0.987077
ENSMUST00000147402	359	160.963	3.5738e-07	4.05103e-08
ENSMUST00000143974	1623	1411.82	0	0
ENSMUST00000152549	1534	1322.82	0	0
ENSMUST00000143602	1354	1142.82	0	0
ENSMUST00000123859	1574	1362.82	9.67717	0.12956
ENSMUST00000153602	1334	1122.82	0	0
ENSMUST00000156830	367	167.725	4.92526	0.535789
ENSMUST00000130499	610	399.415	7.33245	0.334955
ENSMUST00000145766	1887	1675.82	7.8139	0.0850751
ENSMUST00000152413	462	254.122	3.1869	0.228817
ENSMUST00000150847	593	382.517	75.2057	3.58725
ENSMUST00000124779	1122	910.822	1062.1	21.2762
ENSMUST00000004375	1318	1106.82	8321.31	137.175
ENSMUST00000145447	2373	2161.82	7101.51	59.9367
ENSMUST00000147974	313	124.455	0	0
ENSMUST00000130279	479	270.593	0	0
ENSMUST00000143000	734	522.944	383.149	13.3682
ENSMUST00000129422	489	280.254	410.902	26.7515
ENSMUST00000060655	4322	4110.82	0	0
ENSMUST00000168172	4071	3859.82	193	0.912331
ENSMUST00000016033	2066	1854.82	2853	28.0648
ENSMUST00000025374	2360	2148.82	4	0.0339642
ENSMUST00000044503	4029	3817.82	9.53934	0.0455895
ENSMUST00000113195	2385	2173.82	53.8614	0.452081
ENSMUST00000156094	1759	1547.82	3.59925	0.0424281
ENSMUST00000023911	2143	1931.82	951.419	8.98602
ENSMUST00000147567	2230	2018.82	147.716	1.33504
ENSMUST00000156450	703	492.107	84.9094	3.14817
ENSMUST00000144490	516	306.575	55.9552	3.33017
ENSMUST00000044567	1471	1259.82	1697.81	24.5891
ENSMUST00000141191	2781	2569.82	374.296	2.6575
ENSMUST00000155273	940	728.87	182.828	4.57672
ENSMUST00000143387	726	514.978	20.0685	0.711031
ENSMUST00000021133	2526	2314.82	4680.93	36.8958
ENSMUST00000106425	2330	2118.82	1317.61	11.3463
ENSMUST00000127205	1979	1767.82	5.93227	0.0612273
ENSMUST00000128808	703	492.107	44.7826	1.6604
ENSMUST00000159810	4171	3959.82	46.103	0.21243
ENSMUST00000044053	9271	9059.82	6003.13	12.0898
ENSMUST00000161858	3028	2816.82	155.151	1.00498
ENSMUST00000054814	7225	7013.82	0	0
ENSMUST00000159541	6679	6467.82	3.97045	0.0112007
ENSMUST00000160461	945	733.87	7.58464	0.188573
ENSMUST00000159553	3467	3255.82	64.0972	0.359204
ENSMUST00000161910	2857	2645.82	117.898	0.813032
ENSMUST00000105019	1960	1748.82	0	0
ENSMUST00000044338	4280	4068.82	364	1.63228
ENSMUST00000131475	3960	3748.82	197.859	0.962995
ENSMUST00000002874	686	475.169	195.794	7.5182
ENSMUST00000136527	657	446.227	27.3466	1.11818
ENSMUST00000010279	900	688.87	0	0
ENSMUST00000034148	1908	1696.82	4	0.0430117
ENSMUST00000072299	1934	1722.82	6.00505	0.0635973
ENSMUST00000109957	2155	1943.82	1	0.00938655
ENSMUST00000056708	5108	4896.82	15	0.0558907
ENSMUST00000086635	2761	2549.82	7140.59	51.096
ENSMUST00000125946	4783	4571.82	311.116	1.24164
ENSMUST00000031410	2234	2022.82	343.823	3.10127
ENSMUST00000111783	1513	1301.82	297.284	4.1666
ENSMUST00000128782	358	160.139	814.104	92.7569
ENSMUST00000152270	436	229.66	16.1089	1.2798
ENSMUST00000126524	578	367.589	350.6	17.4025
ENSMUST00000111781	1296	1084.82	213.239	3.58649
ENSMUST00000111782	969	757.822	509.89	12.2764
ENSMUST00000111786	975	763.822	790.74	18.8888
ENSMUST00000153763	1110	898.822	1660.48	33.7071
ENSMUST00000154628	838	626.87	1246.18	36.2714
ENSMUST00000151352	413	208.378	58.4626	5.11904
ENSMUST00000131914	343	147.867	56.265	6.94272
ENSMUST00000150429	1398	1186.82	2.96539	0.0455888
ENSMUST00000056773	1551	1339.82	4.06254	0.0553239
ENSMUST00000133305	2971	2759.82	587.805	3.88611
ENSMUST00000027785	2776	2564.82	72.4643	0.515501
ENSMUST00000123409	2891	2679.82	20.7556	0.141316
ENSMUST00000139589	659	448.227	109.601	4.46147
ENSMUST00000178621	1952	1740.82	0	0
ENSMUST00000033871	3451	3239.82	1468	8.26737
ENSMUST00000124065	3175	2963.82	21	0.129279
ENSMUST00000034147	1675	1463.82	6646.16	82.8409
ENSMUST00000033000	2607	2395.82	77.938	0.59355
ENSMUST00000098942	1349	1137.82	5596.73	89.7475
ENSMUST00000108285	1639	1427.82	1372.39	17.5374
ENSMUST00000087052	1292	1080.82	139.394	2.35316
ENSMUST00000172728	474	265.801	203.309	13.9561
ENSMUST00000154416	648	437.284	0	0
ENSMUST00000126012	721	509.978	8.58259	0.307065
ENSMUST00000126808	3584	3372.82	716.328	3.87508
ENSMUST00000152219	605	394.492	58.6649	2.71333
ENSMUST00000177837	1325	1113.82	26.0736	0.427118
ENSMUST00000092430	4167	3955.82	4024.48	18.5624
ENSMUST00000145220	596	385.517	906.582	42.9068
ENSMUST00000105432	779	567.91	0	0
ENSMUST00000121685	899	687.87	338.076	8.96748
ENSMUST00000152505	472	263.87	333.899	23.0881
ENSMUST00000025375	4152	3940.82	21969.9	101.719
ENSMUST00000173642	3526	3314.82	1526.11	8.40019
ENSMUST00000069066	4846	4634.82	113.619	0.447283
ENSMUST00000069005	4773	4561.82	277.16	1.10855
ENSMUST00000076219	3462	3250.82	9130.26	51.2451
ENSMUST00000135431	3646	3434.82	0	0
ENSMUST00000162807	3132	2920.82	0	0
ENSMUST00000059049	3492	3280.82	6	0.0333681
ENSMUST00000170144	407	202.975	0	0
ENSMUST00000062855	2562	2350.82	193.996	1.50569
ENSMUST00000165028	2676	2464.82	4932.05	36.5094
ENSMUST00000168601	931	719.87	290.192	7.35519
ENSMUST00000167760	1116	904.822	1352.71	27.2775
ENSMUST00000170950	412	207.474	202.204	17.7824
ENSMUST00000167183	677	466.169	125.806	4.92403
ENSMUST00000164895	729	517.978	22.3117	0.78593
ENSMUST00000165778	346	150.236	0	0
ENSMUST00000165866	767	555.91	78.9791	2.59221
ENSMUST00000170018	380	178.86	3.50688	0.357742
ENSMUST00000167689	369	169.417	7.23858	0.779575
ENSMUST00000053459	1863	1651.82	9.18906	0.101501
ENSMUST00000021847	2027	1815.82	20.8109	0.209113
ENSMUST00000125037	1867	1655.82	0	0
ENSMUST00000152392	419	213.906	0	0
ENSMUST00000050160	1363	1151.82	3	0.0475224
ENSMUST00000168797	1659	1447.82	609.504	7.68111
ENSMUST00000101078	1658	1446.82	8.6565e-08	1.09167e-09
ENSMUST00000075087	816	604.91	0	0
ENSMUST00000063682	935	723.87	1126.08	28.3838
ENSMUST00000136839	452	244.592	0	0
ENSMUST00000109148	736	524.944	585.935	20.3657
ENSMUST00000170167	666	455.198	34.4626	1.38137
ENSMUST00000109147	445	238.111	146.911	11.2574
ENSMUST00000139328	1041	829.822	372.234	8.18453
ENSMUST00000138784	557	346.794	0	0
ENSMUST00000094463	6860	6648.82	312.434	0.857385
ENSMUST00000024047	1594	1382.82	3444	45.4422
ENSMUST00000085720	384	182.438	134.692	13.4707
ENSMUST00000112502	2016	1804.82	0	0
ENSMUST00000136688	2563	2351.82	176.769	1.3714
ENSMUST00000145632	569	358.659	0	0
ENSMUST00000112495	2039	1827.82	424.847	4.24093
ENSMUST00000112494	2698	2486.82	215.309	1.57972
ENSMUST00000139533	1535	1323.82	2.01387	0.0277565
ENSMUST00000141544	2061	1849.82	15.7151	0.155006
ENSMUST00000143515	346	150.236	0	0
ENSMUST00000154693	832	620.87	33.7682	0.99236
ENSMUST00000078074	2018	1806.82	89.9022	0.907857
ENSMUST00000112501	2227	2015.82	144.676	1.30951
ENSMUST00000108165	2466	2254.82	1305.58	10.5646
ENSMUST00000134113	1888	1676.82	472.905	5.14576
ENSMUST00000153594	352	155.122	16.2549	1.91194
ENSMUST00000062708	1905	1693.82	0	0
ENSMUST00000030041	1268	1056.82	42	0.72512
ENSMUST00000142901	375	174.583	2	0.209021
ENSMUST00000033934	1536	1324.82	1584	21.8152
ENSMUST00000029371	5368	5156.82	185.777	0.657312
ENSMUST00000026425	2432	2220.82	21068.9	173.097
ENSMUST00000131728	826	614.91	0	0
ENSMUST00000147068	684	473.169	277.093	10.6849
ENSMUST00000043396	2671	2459.82	2067.76	15.3377
ENSMUST00000130990	2522	2310.82	5274.79	41.6487
ENSMUST00000151534	681	470.169	166.446	6.45926
ENSMUST00000003572	2390	2178.82	11558	96.7884
ENSMUST00000055506	6960	6748.82	7137	19.2952
ENSMUST00000034717	4853	4641.82	11349.6	44.6125
ENSMUST00000100196	1755	1543.82	2513.06	29.7007
ENSMUST00000049207	1669	1457.82	0	0
ENSMUST00000153730	1246	1034.82	77.2033	1.36123
ENSMUST00000147530	519	309.555	40.9885	2.41594
ENSMUST00000142902	708	497.075	487.163	17.882
ENSMUST00000163774	1458	1246.82	262.632	3.84331
ENSMUST00000033935	1399	1187.82	16.3681	0.251425
ENSMUST00000041815	3604	3392.82	7.71096	0.0414677
ENSMUST00000088072	2706	2494.82	0	0
ENSMUST00000114902	2724	2512.82	22.8069	0.165603
ENSMUST00000151735	2008	1796.82	31.0769	0.315569
ENSMUST00000123082	3950	3738.82	304.851	1.4877
ENSMUST00000155852	2861	2649.82	0	0
ENSMUST00000134024	3133	2921.82	27.672	0.172802
ENSMUST00000066991	1043	831.822	67	1.46963
ENSMUST00000126989	1980	1768.82	116.126	1.19786
ENSMUST00000123355	1298	1086.82	97.9114	1.64376
ENSMUST00000044048	1363	1151.82	110.779	1.75484
ENSMUST00000146732	350	153.482	29.1832	3.46926
ENSMUST00000039605	1219	1007.82	2	0.0362083
ENSMUST00000039135	10335	10123.8	4454.65	8.02844
ENSMUST00000120194	2619	2407.82	1428.24	10.8228
ENSMUST00000105017	1960	1748.82	0	0
ENSMUST00000043058	1654	1442.82	48.4328	0.612477
ENSMUST00000152695	1027	815.822	30.4681	0.681416
ENSMUST00000054829	904	692.87	17.2968	0.455487
ENSMUST00000134186	1088	876.822	151.219	3.14671
ENSMUST00000114570	902	690.87	52.314	1.3816
ENSMUST00000075611	889	677.87	0	0
ENSMUST00000144631	736	524.944	12.9727	0.450898
ENSMUST00000156802	794	582.91	44.7089	1.39944
ENSMUST00000142904	773	561.91	27.7334	0.900533
ENSMUST00000148890	522	312.454	83.6114	4.88249
ENSMUST00000128821	548	338.037	23.676	1.27793
ENSMUST00000032172	1126	914.822	356.737	7.11499
ENSMUST00000113550	1042	830.822	25.2629	0.554801
ENSMUST00000169707	7397	7185.82	8900.17	22.5987
ENSMUST00000163180	683	472.169	622.73	24.0639
ENSMUST00000168928	2011	1799.82	260.073	2.6365
ENSMUST00000170452	899	687.87	41.6591	1.10501
ENSMUST00000169674	616	405.338	111.913	5.03761
ENSMUST00000164294	669	458.169	40.1034	1.59705
ENSMUST00000164565	465	257.039	68.2976	4.84806
ENSMUST00000130921	2015	1803.82	572.771	5.79362
ENSMUST00000012104	2175	1963.82	0	0
ENSMUST00000043680	1802	1590.82	2792.43	32.0275
ENSMUST00000137844	852	640.87	309.786	8.81971
ENSMUST00000108542	1080	868.822	87.8867	1.84567
ENSMUST00000108541	1150	938.822	0	0
ENSMUST00000126114	1189	977.822	11.4298	0.213275
ENSMUST00000073625	1218	1006.82	64.9479	1.177
ENSMUST00000108543	1255	1043.82	102.736	1.7958
ENSMUST00000064930	2472	2260.82	10	0.0807042
ENSMUST00000140300	1943	1731.82	0	0
ENSMUST00000077853	4465	4253.82	16802	72.0683
ENSMUST00000180627	93	12.7209	1	1.43432
ENSMUST00000049420	1070	858.822	0	0
ENSMUST00000125881	3637	3425.82	1891.75	10.0754
ENSMUST00000022419	1549	1337.82	2556.25	34.8632
ENSMUST00000078525	9685	9473.82	78.1912	0.15059
ENSMUST00000089752	8190	7978.82	10568.2	24.1671
ENSMUST00000149975	7097	6885.82	4639.13	12.2926
ENSMUST00000147827	3543	3331.82	8265.36	45.2629
ENSMUST00000147309	3350	3138.82	1828.32	10.6279
ENSMUST00000134329	2444	2232.82	443.151	3.62126
ENSMUST00000136528	741	529.944	280.43	9.65509
ENSMUST00000145404	911	699.87	188.049	4.90248
ENSMUST00000140603	670	459.169	196.112	7.79282
ENSMUST00000122823	674	463.169	46.2356	1.82138
ENSMUST00000155614	428	222.207	343.627	28.2159
ENSMUST00000149694	479	270.593	12.8079	0.86362
ENSMUST00000117638	2885	2673.82	6638.5	45.3002
ENSMUST00000067786	3649	3437.82	1490	7.90798
ENSMUST00000048382	835	623.87	6	0.175477
ENSMUST00000003568	2695	2483.82	53.9413	0.396245
ENSMUST00000095898	1432	1220.82	0	0
ENSMUST00000114374	1440	1228.82	0	0
ENSMUST00000164012	1260	1048.82	4.05868	0.0706066
ENSMUST00000166954	2924	2712.82	0	0
ENSMUST00000169777	425	219.423	0	0
ENSMUST00000054738	1633	1421.82	73	0.936785
ENSMUST00000043975	998	786.822	1334.22	30.9395
ENSMUST00000146548	412	207.474	421.475	37.0656
ENSMUST00000108164	1312	1100.82	208.357	3.45344
ENSMUST00000156241	791	579.91	346.458	10.9006
ENSMUST00000149400	448	240.892	315.491	23.8961
ENSMUST00000112385	808	596.91	0	0
ENSMUST00000112383	754	542.91	2.47014e-07	8.30148e-09
ENSMUST00000086629	746	534.944	8	0.272862
ENSMUST00000023282	1130	918.822	15.7193	0.312151
ENSMUST00000159381	749	537.91	4.61459	0.156526
ENSMUST00000160491	1059	847.822	16.1742	0.348082
ENSMUST00000162756	661	450.227	0	0
ENSMUST00000161437	822	610.91	3.49185	0.10429
ENSMUST00000162033	392	189.583	0	0
ENSMUST00000098605	1090	878.822	0	0
ENSMUST00000107433	3650	3438.82	2349.23	12.4646
ENSMUST00000107435	4333	4121.82	75.5369	0.334374
ENSMUST00000107432	3639	3427.82	1.12523e-07	5.98945e-10
ENSMUST00000029677	3851	3639.82	1268.28	6.35767
ENSMUST00000126027	544	334.08	4.51013	0.24632
ENSMUST00000142119	403	199.36	0	0
ENSMUST00000148361	481	272.505	11.0224	0.738011
ENSMUST00000124783	354	156.79	29.3685	3.41764
ENSMUST00000139094	697	486.107	15	0.563018
ENSMUST00000122309	2405	2193.82	3470.09	28.8604
ENSMUST00000105734	2729	2517.82	9133.85	66.1898
ENSMUST00000064635	2170	1958.82	1017.7	9.47952
ENSMUST00000132225	1490	1278.82	222.114	3.16904
ENSMUST00000139584	987	775.822	189.242	4.4506
ENSMUST00000129729	519	309.555	210.249	12.3925
ENSMUST00000140718	607	396.441	70.2007	3.23092
ENSMUST00000113738	9055	8843.82	6860.64	14.1542
ENSMUST00000137190	622	411.311	36.0192	1.59781
ENSMUST00000138607	632	421.311	26.5911	1.15159
ENSMUST00000138239	4767	4555.82	3.17946	0.0127336
ENSMUST00000127411	574	363.589	16.3369	0.819826
ENSMUST00000136674	424	218.524	62.9927	5.25962
ENSMUST00000087264	5308	5096.82	0	0
ENSMUST00000040321	4025	3813.82	1850.22	8.85165
ENSMUST00000161791	4258	4046.82	483.746	2.18105
ENSMUST00000162864	4064	3852.82	93.7459	0.443952
ENSMUST00000159622	567	356.659	103.928	5.3167
ENSMUST00000159481	549	339.015	140.717	7.5734
ENSMUST00000161141	588	377.517	32.738	1.58226
ENSMUST00000080905	1656	1444.82	1457	18.3996
ENSMUST00000098758	1066	854.822	10.2839	0.219504
ENSMUST00000126230	427	221.279	6.71614	0.553786
ENSMUST00000136118	2237	2025.82	0	0
ENSMUST00000117687	2271	2059.82	0	0
ENSMUST00000025377	2031	1819.82	7	0.0701829
ENSMUST00000120632	2081	1869.82	0	0
ENSMUST00000153737	528	318.353	0	0
ENSMUST00000155262	323	131.926	0	0
ENSMUST00000105718	4238	4026.82	1283.18	5.81418
ENSMUST00000135798	509	299.771	3.65518	0.222476
ENSMUST00000179695	5833	5621.82	1263.31	4.1001
ENSMUST00000043898	648	437.284	1170.2	48.8267
ENSMUST00000062241	3471	3259.82	1	0.00559717
ENSMUST00000021506	2064	1852.82	5.00638	0.0493006
ENSMUST00000152755	3255	3043.82	187.286	1.12266
ENSMUST00000101085	3254	3042.82	26.8371	0.160924
ENSMUST00000128478	4238	4026.82	1961.01	8.88546
ENSMUST00000125840	3134	2922.82	1.29214e-07	8.0662e-10
ENSMUST00000079080	3019	2807.82	2273.53	14.7739
ENSMUST00000108714	3069	2857.82	286.942	1.83198
ENSMUST00000153441	609	398.415	0	0
ENSMUST00000126495	714	503.043	52.9736	1.9214
ENSMUST00000129272	909	697.87	0	0
ENSMUST00000139663	895	683.87	0	0
ENSMUST00000135521	691	480.138	0	0
ENSMUST00000139932	787	575.91	25.4186	0.805303
ENSMUST00000123360	990	778.822	0	0
ENSMUST00000140779	769	557.91	0	0
ENSMUST00000044373	2162	1950.82	246.038	2.30116
ENSMUST00000182246	478	269.663	214.102	14.4865
ENSMUST00000182084	287	105.605	24.8603	4.29521
ENSMUST00000000828	2836	2624.82	1298.64	9.02718
ENSMUST00000101171	2494	2282.82	168.358	1.34562
ENSMUST00000178401	5126	4914.82	2210.73	8.20711
ENSMUST00000127195	2936	2724.82	0	0
ENSMUST00000148702	2489	2277.82	708.901	5.67843
ENSMUST00000099496	1678	1466.82	2079.49	25.8667
ENSMUST00000133187	2735	2523.82	219.394	1.58609
ENSMUST00000128641	654	443.256	1.28788	0.053013
ENSMUST00000124561	438	231.57	32.8321	2.5869
ENSMUST00000026997	2931	2719.82	3693.37	24.7767
ENSMUST00000140204	501	291.885	70.4976	4.40682
ENSMUST00000000365	783	571.91	1243.46	39.6703
ENSMUST00000134573	764	552.91	479.096	15.8099
ENSMUST00000133128	431	224.958	2106.18	170.827
ENSMUST00000148938	434	227.825	507.765	40.6654
ENSMUST00000034145	4631	4419.82	18.5171	0.0764417
ENSMUST00000093393	5334	5122.82	1689.48	6.01735
ENSMUST00000142673	744	532.944	2.00518	0.0686489
ENSMUST00000099684	504	294.828	37.2925	2.30789
ENSMUST00000099384	2406	2194.82	6860	57.0279
ENSMUST00000095129	1311	1099.82	1	0.0165898
ENSMUST00000019843	1511	1299.82	6.69341	0.0939564
ENSMUST00000111159	4906	4694.82	199.154	0.773986
ENSMUST00000111160	4735	4523.82	803.206	3.23954
ENSMUST00000099683	660	449.227	1381.1	56.0946
ENSMUST00000179434	2207	1995.82	12.0023	0.109725
ENSMUST00000054174	2207	1995.82	12.0023	0.109725
ENSMUST00000069180	4556	4344.82	206.568	0.86747
ENSMUST00000184642	3925	3713.82	552.432	2.71406
ENSMUST00000041565	5407	5195.82	2200	7.72558
ENSMUST00000010736	2942	2730.82	4538	30.3203
ENSMUST00000055872	1940	1728.82	27.8637	0.29407
ENSMUST00000154277	1632	1420.82	17.1363	0.220059
ENSMUST00000091493	1461	1249.82	23	0.33577
ENSMUST00000042227	2196	1984.82	1457.9	13.4019
ENSMUST00000123466	794	582.91	1.84397	0.0577186
ENSMUST00000106621	2062	1850.82	883.995	8.7146
ENSMUST00000153732	541	331.123	252.264	13.9005
ENSMUST00000034728	6556	6344.82	23617	67.9153
ENSMUST00000129421	5319	5107.82	294.594	1.05233
ENSMUST00000016031	2360	2148.82	0	0
ENSMUST00000132624	570	359.659	0	0
ENSMUST00000152883	851	639.87	1.09541	0.0312354
ENSMUST00000074515	4973	4761.82	1296.59	4.96812
ENSMUST00000021036	1719	1507.82	16.8319	0.203679
ENSMUST00000103218	1264	1052.82	5.67916	0.0984219
ENSMUST00000126660	671	460.169	2.20851	0.087568
ENSMUST00000071152	3633	3421.82	0	0
ENSMUST00000093975	3575	3363.82	8.6846	0.0471063
ENSMUST00000108173	3489	3277.82	11.1264	0.0619343
ENSMUST00000060864	3947	3735.82	406.812	1.98687
ENSMUST00000138981	2212	2000.82	469.206	4.27876
ENSMUST00000126350	485	276.416	35.1288	2.3188
ENSMUST00000137178	680	469.169	14.2903	0.555745
ENSMUST00000156810	672	461.169	21.5046	0.850813
ENSMUST00000039059	3784	3572.82	2403.96	12.2766
ENSMUST00000071737	186	46.6541	1.03164	0.403459
ENSMUST00000030886	1813	1601.82	43.8446	0.499418
ENSMUST00000172710	1769	1557.82	13.1172	0.153633
ENSMUST00000173034	804	592.91	38.2219	1.17621
ENSMUST00000119975	1879	1667.82	41.7471	0.456709
ENSMUST00000156374	1909	1697.82	906.133	9.73783
ENSMUST00000141534	792	580.91	9.81853	0.30839
ENSMUST00000141166	698	487.107	26	0.973894
